,s,ns,V,delta
0,1650775094,781591240,1.4777324199676514,0.27308863401412964
0,1650775094,803606461,1.425943374633789,0.28365358710289
0,1650775094,824682856,1.3741543292999268,0.29775065183639526
0,1650775094,864863623,1.425943374633789,0.29775065183639526
0,1650775094,885366923,1.4777324199676514,0.29775065183639526
0,1650775094,906239059,1.5813102722167969,0.29775065183639526
0,1650775094,916615879,1.5813102722167969,0.2871752381324768
0,1650775094,942540359,1.5813102722167969,0.28365358710289
0,1650775094,962198562,1.6330993175506592,0.25900202989578247
0,1650775094,985662343,1.6330993175506592,0.22025339305400848
0,1650775095,7717437,1.5813102722167969,0.1815047562122345
0,1650775095,27758492,1.5813102722167969,0.1216157078742981
0,1650775095,50231382,1.4777324199676514,0.1216157078742981
0,1650775095,59460316,1.4777324199676514,0.08639919757843018
0,1650775095,79812735,1.4777324199676514,0.07934542000293732
0,1650775095,101234221,1.4777324199676514,0.04765055701136589
0,1650775095,150960407,1.2187875509262085,0.030031822621822357
0,1650775095,201775884,0.7525324821472168,0.0441289059817791
0,1650775095,233917170,0.7007434964179993,0.06878046691417694
0,1650775095,253145032,0.7007434964179993,0.09344249963760376
0,1650775095,298861861,0.7525324821472168,0.23433999717235565
0,1650775095,309066902,0.8043214678764343,0.23433999717235565
0,1650775095,342967727,0.8561104536056519,0.2871752381324768
0,1650775095,351240395,0.8561104536056519,0.30479395389556885
0,1650775095,372062131,0.8561104536056519,0.30831560492515564
0,1650775095,392577399,0.7007434964179993,0.30831560492515564
0,1650775095,403355919,0.7007434964179993,0.31183725595474243
0,1650775095,444687291,0.44164445996284485,0.31183725595474243
0,1650775095,466388397,0.3898554742336273,0.31183725595474243
0,1650775095,528558177,0.44164445996284485,0.31183725595474243
0,1650775095,549590123,0.5452224016189575,0.30831560492515564
0,1650775095,573993338,0.7525324821472168,0.30831560492515564
0,1650775095,615384359,0.8043214678764343,0.30479395389556885
0,1650775095,636108333,0.9078994393348694,0.30479395389556885
0,1650775095,656809492,0.9596884250640869,0.2801319360733032
0,1650775095,678404036,0.9596884250640869,0.13923445343971252
0,1650775095,700026933,0.9596884250640869,0.07230211794376373
0,1650775095,719584430,0.8043214678764343,0.0
0,1650775095,741413953,0.7007434964179993,0.0
0,1650775095,794313198,0.7007434964179993,0.0
0,1650775095,908702759,0.7525324821472168,0.0
0,1650775095,929471694,0.8561104536056519,0.0
0,1650775095,949952050,1.2187875509262085,0.0
0,1650775095,959566013,1.2187875509262085,0.04765055701136589
0,1650775095,982915265,1.2705764770507812,0.09696415066719055
0,1650775096,3496582,1.2187875509262085,0.19559136033058167
0,1650775096,24003370,1.0114774703979492,0.19559136033058167
0,1650775096,69493124,0.8043214678764343,0.3400000035762787
0,1650775096,100169434,0.7525324821472168,0.3400000035762787
0,1650775096,150663692,0.7525324821472168,0.3400000035762787
0,1650775096,214065325,0.9078994393348694,0.3400000035762787
0,1650775096,234264238,1.2705764770507812,0.3400000035762787
0,1650775096,245485867,1.2705764770507812,0.3400000035762787
0,1650775096,277165644,1.5813102722167969,0.3329671621322632
0,1650775096,318292117,1.2187875509262085,0.0
0,1650775096,338961371,1.1150553226470947,0.0
0,1650775096,380074213,1.2705764770507812,0.0
0,1650775096,421302768,1.1150553226470947,0.0
0,1650775096,443322885,0.5452224016189575,0.0
0,1650775096,497001658,1.322365403175354,0.09344249963760376
0,1650775096,517500542,1.3741543292999268,0.19559136033058167
0,1650775096,559807253,0.9596884250640869,0.3400000035762787
0,1650775096,580199480,0.8561104536056519,0.3400000035762787
0,1650775096,610899310,1.2187875509262085,0.3400000035762787
0,1650775096,634488212,1.3741543292999268,0.3400000035762787
0,1650775096,689299990,1.4777324199676514,0.3400000035762787
0,1650775096,705966512,1.3741543292999268,0.3400000035762787
0,1650775096,745892268,1.322365403175354,0.08992084860801697
0,1650775096,791845932,1.1150553226470947,0.0
0,1650775096,822482465,1.166844367980957,0.0
0,1650775096,899779485,1.1150553226470947,0.0018586142687126994
0,1650775096,936627863,1.2705764770507812,0.08639919757843018
0,1650775096,967432078,1.4777324199676514,0.3400000035762787
0,1650775096,988539545,1.322365403175354,0.3400000035762787
0,1650775097,8947292,1.1150553226470947,0.3400000035762787
0,1650775097,31235892,1.0114774703979492,0.3400000035762787
0,1650775097,51258707,1.1150553226470947,0.3400000035762787
0,1650775097,74069873,1.425943374633789,0.3400000035762787
0,1650775097,93423944,1.4777324199676514,0.3400000035762787
0,1650775097,103868540,1.4777324199676514,0.3259238600730896
0,1650775097,155371034,1.425943374633789,0.0
0,1650775097,171131561,1.322365403175354,0.0
0,1650775097,222656454,1.322365403175354,0.0
0,1650775097,268011039,1.8402552604675293,0.0
0,1650775097,321497363,1.788466215133667,0.0
0,1650775097,396643063,1.788466215133667,0.10048580169677734
0,1650775097,422463542,1.5295213460922241,0.10048580169677734
0,1650775097,427203275,1.5295213460922241,0.26956698298454285
0,1650775097,447930930,1.322365403175354,0.3400000035762787
0,1650775097,479313423,1.4777324199676514,0.3400000035762787
0,1650775097,499902548,1.6330993175506592,0.3400000035762787
0,1650775097,531606453,1.6848883628845215,0.22025339305400848
0,1650775097,552395452,1.6848883628845215,0.0
0,1650775097,572751551,1.7366772890090942,0.0
0,1650775097,606249108,1.8921984434127808,0.0
0,1650775097,658147445,1.8921984434127808,0.0
0,1650775097,688192964,1.6330993175506592,0.0
0,1650775097,710819744,1.5813102722167969,0.0
0,1650775097,760608202,1.943987488746643,0.0
0,1650775097,801934422,1.9957764148712158,0.0
0,1650775097,842160886,1.943987488746643,0.0
0,1650775097,877355453,1.8402552604675293,0.0
0,1650775097,905644408,1.6848883628845215,0.0
0,1650775097,977079827,1.5295213460922241,0.0
0,1650775098,11883927,1.8921984434127808,0.0
0,1650775098,54240270,1.3741543292999268,0.0
0,1650775098,87841668,1.063266396522522,0.0
0,1650775098,106750615,1.5813102722167969,0.0
0,1650775098,116849415,1.9957764148712158,0.0
0,1650775098,147705598,3.1872315406799316,0.0
0,1650775098,179893541,3.290809392929077,0.0
0,1650775098,201203890,2.9281325340270996,0.0
0,1650775098,222858435,2.7727653980255127,0.0
0,1650775098,252623214,2.669187545776367,0.0
0,1650775098,294694147,3.031710386276245,0.0
0,1650775098,325209814,3.3425984382629395,0.0
0,1650775098,344729519,3.3943872451782227,0.0
0,1650775098,397106774,3.3943872451782227,0.0
0,1650775098,415873383,3.239020347595215,0.0
0,1650775098,436289195,3.031710386276245,0.0
0,1650775098,458237151,2.824554443359375,0.0
0,1650775098,477675127,2.5138206481933594,0.0
0,1650775098,498650081,2.0993545055389404,0.0
0,1650775098,534549008,2.410088300704956,0.0
0,1650775098,606548722,1.6848883628845215,0.0
0,1650775098,638868890,1.1150553226470947,0.0
0,1650775098,673226584,0.23448851704597473,0.0
0,1650775098,740324643,0.3898554742336273,0.0
0,1650775098,784310828,1.0114774703979492,0.0
0,1650775098,838983277,1.2705764770507812,0.0
0,1650775098,879318318,1.2705764770507812,0.026510171592235565
0,1650775098,902177324,1.1150553226470947,0.04765055701136589
0,1650775098,922510127,1.0114774703979492,0.04765055701136589
0,1650775098,933065700,1.0114774703979492,0.06525881588459015
0,1650775098,955269211,0.9078994393348694,0.08639919757843018
0,1650775098,975340347,0.5452224016189575,0.1251373589038849
0,1650775099,5477866,0.23448851704597473,0.13923445343971252
0,1650775099,27602433,0.5971655249595642,0.15684270858764648
0,1650775099,37780850,0.5971655249595642,0.20615631341934204
0,1650775099,72058767,0.13091053068637848,0.22025339305400848
0,1650775099,145263710,0.0,0.2167317420244217
0,1650775099,209233734,1.5813102722167969,0.22025339305400848
0,1650775099,249929067,1.2705764770507812,0.22377504408359528
0,1650775099,270823508,1.1150553226470947,0.22377504408359528
0,1650775099,315972331,1.425943374633789,0.22377504408359528
0,1650775099,344675530,1.8402552604675293,0.22025339305400848
0,1650775099,371808408,1.9957764148712158,0.1815047562122345
0,1650775099,390116036,1.9957764148712158,0.1251373589038849
0,1650775099,399408715,2.047565460205078,0.1251373589038849
0,1650775099,424622276,2.047565460205078,0.06878046691417694
0,1650775099,457439217,1.943987488746643,0.08639919757843018
0,1650775099,479275972,1.5813102722167969,0.08639919757843018
0,1650775099,491179305,1.5813102722167969,0.09344249963760376
0,1650775099,531341160,1.6330993175506592,0.11457240581512451
0,1650775099,551952557,1.943987488746643,0.11457240581512451
0,1650775099,562413666,1.943987488746643,0.1251373589038849
0,1650775099,625002779,1.9957764148712158,0.1251373589038849
0,1650775099,687181839,1.788466215133667,0.13219115138053894
0,1650775099,698267722,1.788466215133667,0.14275610446929932
0,1650775099,719972316,1.6848883628845215,0.16036435961723328
0,1650775099,740048987,1.7366772890090942,0.19911301136016846
0,1650775099,770370477,1.7366772890090942,0.24138329923152924
0,1650775099,791652026,1.7366772890090942,0.27308863401412964
0,1650775099,814472280,1.6848883628845215,0.3400000035762787
0,1650775099,823958817,1.6330993175506592,0.3400000035762787
0,1650775099,844514054,1.425943374633789,0.3400000035762787
0,1650775099,896818796,1.4777324199676514,0.3400000035762787
0,1650775099,928785136,1.5295213460922241,0.3400000035762787
0,1650775099,959477638,1.5295213460922241,0.33648881316185
0,1650775099,979982250,1.5295213460922241,0.22377504408359528
0,1650775100,3664626,1.425943374633789,0.13923445343971252
0,1650775100,24449177,1.2187875509262085,0.0
0,1650775100,56029497,1.2705764770507812,0.0
0,1650775100,76256634,1.5813102722167969,0.0
0,1650775100,118340814,1.5295213460922241,0.0
0,1650775100,137526756,1.3741543292999268,0.0
0,1650775100,178378539,1.8402552604675293,0.0
0,1650775100,209167618,2.2547214031219482,0.0
0,1650775100,230186988,2.5138206481933594,0.0
0,1650775100,251654459,2.979921340942383,0.0
0,1650775100,294179892,2.669187545776367,0.0
0,1650775100,326019414,2.410088300704956,0.0
0,1650775100,347610407,2.3582992553710938,0.0
0,1650775100,399295750,2.3582992553710938,0.0
0,1650775100,431082056,1.943987488746643,0.0
0,1650775100,464145848,1.7366772890090942,0.0
0,1650775100,515545716,1.7366772890090942,0.0
0,1650775100,536195034,1.5813102722167969,0.0
0,1650775100,561395923,1.5295213460922241,0.0
0,1650775100,613968412,1.7366772890090942,0.0
0,1650775100,639545337,1.9957764148712158,0.0
0,1650775100,698655147,1.8402552604675293,0.0
0,1650775100,720800897,1.6330993175506592,0.0
0,1650775100,742636757,1.425943374633789,0.0
0,1650775100,773353835,1.2705764770507812,0.0
0,1650775100,823758876,1.2705764770507812,0.0
0,1650775100,843983965,1.5813102722167969,0.0
0,1650775100,864655427,1.6848883628845215,0.0
0,1650775100,875135160,1.6330993175506592,0.0
0,1650775100,910837125,1.4777324199676514,0.0
0,1650775100,950922339,1.2187875509262085,0.0
0,1650775101,3839344,0.8561104536056519,0.0
0,1650775101,25957287,0.5452224016189575,0.0
0,1650775101,59359579,1.0114774703979492,0.0
0,1650775101,86193029,1.1150553226470947,0.0
0,1650775101,119522104,0.7525324821472168,0.0
0,1650775101,138287977,0.7007434964179993,0.0
0,1650775101,190775218,0.7007434964179993,0.0
0,1650775101,212774087,0.4934334456920624,0.0
0,1650775101,234126676,0.44164445996284485,0.0
0,1650775101,335390140,0.5971655249595642,0.0
0,1650775101,379417094,1.5813102722167969,0.012423567473888397
0,1650775101,424575549,0.5452224016189575,0.0
0,1650775101,475537300,0.8043214678764343,0.0
0,1650775101,496880962,0.8561104536056519,0.0
0,1650775101,541795062,0.7525324821472168,0.06173716112971306
0,1650775101,560899146,0.7525324821472168,0.13219115138053894
0,1650775101,581792531,1.166844367980957,0.13219115138053894
0,1650775101,614992357,1.4777324199676514,0.16740766167640686
0,1650775101,634893762,1.8921984434127808,0.16388601064682007
0,1650775101,678238629,2.3582992553710938,0.16388601064682007
0,1650775101,698887787,1.9957764148712158,0.10048580169677734
0,1650775101,719044491,1.788466215133667,0.026510171592235565
0,1650775101,742180589,1.6848883628845215,0.0
0,1650775101,771093519,1.6330993175506592,0.0
0,1650775101,803189940,1.3741543292999268,0.0
0,1650775101,823594967,0.3380664885044098,0.0
0,1650775101,844966085,0.23448851704597473,0.0
0,1650775101,866316371,1.063266396522522,0.0
0,1650775101,887077370,1.322365403175354,0.0
0,1650775101,960391018,0.0,0.0
0,1650775101,981187602,0.8043214678764343,0.0
0,1650775102,1464852,1.9957764148712158,0.0
0,1650775102,54824934,2.410088300704956,0.0
0,1650775102,75659982,2.7727653980255127,0.0
0,1650775102,107724403,1.8921984434127808,0.0
0,1650775102,168996445,1.6848883628845215,0.0
0,1650775102,190003399,1.9957764148712158,0.0
0,1650775102,212275775,1.9957764148712158,0.0
0,1650775102,241930825,0.9596884250640869,0.0
0,1650775102,283360150,1.4777324199676514,0.0
0,1650775102,315108984,2.669187545776367,0.0
0,1650775102,336411781,3.1872315406799316,0.0
0,1650775102,356757447,2.8763434886932373,0.0
0,1650775102,377661936,1.943987488746643,0.0
0,1650775102,398556729,1.6330993175506592,0.0
0,1650775102,417593485,1.2187875509262085,0.0
0,1650775102,448378564,1.5813102722167969,0.0
0,1650775102,473584316,1.6330993175506592,0.0
0,1650775102,490386391,1.2705764770507812,0.0
0,1650775102,520734697,0.9078994393348694,0.0
0,1650775102,540973419,1.4777324199676514,0.0
0,1650775102,561823635,3.0834994316101074,0.0
0,1650775102,591912578,0.28627750277519226,0.0
0,1650775102,612576520,0.0,0.0
0,1650775102,664209287,1.7366772890090942,0.0
0,1650775102,684747723,1.943987488746643,0.0
0,1650775102,746099191,2.8763434886932373,0.0
0,1650775102,766369272,2.979921340942383,0.0
0,1650775102,839226947,3.4979653358459473,0.0
0,1650775102,870968837,4.378686428070068,0.0
0,1650775102,891566570,4.534053325653076,0.0
0,1650775102,943411403,0.9596884250640869,0.0
0,1650775102,985499616,2.3582992553710938,0.0
0,1650775103,9213000,3.4979653358459473,0.0
0,1650775103,50529012,2.3582992553710938,0.0
0,1650775103,83377218,1.7366772890090942,0.0
0,1650775103,125024242,2.3582992553710938,0.022988520562648773
0,1650775103,135588711,2.3582992553710938,0.06525881588459015
0,1650775103,155177377,2.824554443359375,0.09344249963760376
0,1650775103,165770167,2.5656094551086426,0.15684270858764648
0,1650775103,187018244,1.7366772890090942,0.15684270858764648
0,1650775103,201361860,1.7366772890090942,0.24138329923152924
0,1650775103,217681529,1.9957764148712158,0.2942185401916504
0,1650775103,239063112,2.8763434886932373,0.3400000035762787
0,1650775103,259411914,1.5295213460922241,0.3400000035762787
0,1650775103,269546267,1.5295213460922241,0.3400000035762787
0,1650775103,290310146,0.0,0.3400000035762787
0,1650775103,382330787,0.0,0.3400000035762787
0,1650775103,433086936,0.0,0.3400000035762787
0,1650775103,486590412,0.0,0.3400000035762787
0,1650775103,506583146,0.5971655249595642,0.3400000035762787
0,1650775103,516660123,0.5971655249595642,0.3400000035762787
0,1650775103,539234390,0.8043214678764343,0.3400000035762787
0,1650775103,562960606,0.7525324821472168,0.3400000035762787
0,1650775103,582914076,0.8043214678764343,0.3400000035762787
0,1650775103,593232367,0.8043214678764343,0.3400000035762787
0,1650775103,614051191,1.063266396522522,0.3400000035762787
0,1650775103,624773295,1.063266396522522,0.3400000035762787
0,1650775103,656500784,0.5452224016189575,0.3400000035762787
0,1650775103,691174386,0.5452224016189575,0.3400000035762787
0,1650775103,722252204,0.9078994393348694,0.3400000035762787
0,1650775103,782139687,0.8043214678764343,0.3400000035762787
0,1650775103,833818054,0.8043214678764343,0.3400000035762787
0,1650775103,853495329,1.0114774703979492,0.3400000035762787
0,1650775103,863819348,1.0114774703979492,0.3400000035762787
0,1650775103,884802974,1.0114774703979492,0.3400000035762787
0,1650775103,906697682,1.063266396522522,0.3400000035762787
0,1650775103,936649247,1.166844367980957,0.3400000035762787
0,1650775103,957067011,1.2187875509262085,0.3400000035762787
0,1650775104,10466581,1.2187875509262085,0.3400000035762787
0,1650775104,65469850,1.2705764770507812,0.3400000035762787
0,1650775104,129880327,1.425943374633789,0.3400000035762787
0,1650775104,172421633,1.0114774703979492,0.3400000035762787
0,1650775104,216195496,1.0114774703979492,0.3400000035762787
0,1650775104,248115116,1.322365403175354,0.24138329923152924
0,1650775104,271791251,1.425943374633789,0.24138329923152924
0,1650775104,290687462,1.4777324199676514,0.24138329923152924
0,1650775104,321908898,1.6330993175506592,0.24138329923152924
0,1650775104,345274950,1.8402552604675293,0.24138329923152924
0,1650775104,358059476,1.8921984434127808,0.24138329923152924
0,1650775104,375456694,1.943987488746643,0.24138329923152924
0,1650775104,397175688,1.943987488746643,0.2167317420244217
0,1650775104,418074768,1.8921984434127808,0.1815047562122345
0,1650775104,439981412,1.8921984434127808,0.15684270858764648
0,1650775104,461546293,1.8921984434127808,0.1462777554988861
0,1650775104,502025527,1.8402552604675293,0.1462777554988861
0,1650775104,545314873,1.8921984434127808,0.13923445343971252
0,1650775104,567106892,1.943987488746643,0.1216157078742981
0,1650775104,597677857,1.943987488746643,0.09344249963760376
0,1650775104,651814875,1.943987488746643,0.09344249963760376
0,1650775104,673840657,1.9957764148712158,0.09696415066719055
0,1650775104,695733637,1.9957764148712158,0.11105075478553772
0,1650775104,707220196,2.047565460205078,0.14275610446929932
0,1650775104,728045548,2.202932357788086,0.14275610446929932
0,1650775104,739409163,2.202932357788086,0.1533210575580597
0,1650775104,766635802,2.202932357788086,0.15684270858764648
0,1650775104,819637000,2.202932357788086,0.15684270858764648
0,1650775104,882312738,2.202932357788086,0.17093980312347412
0,1650775104,901893980,1.9957764148712158,0.1850264072418213
0,1650775104,923577294,1.9957764148712158,0.20263466238975525
0,1650775104,954525734,1.9957764148712158,0.25900202989578247
0,1650775104,975451855,2.047565460205078,0.29775065183639526
0,1650775104,997338243,2.047565460205078,0.33648881316185
0,1650775105,24171982,2.0993545055389404,0.3400000035762787
0,1650775105,79184755,2.0993545055389404,0.3400000035762787
0,1650775105,130138570,2.0993545055389404,0.26956698298454285
0,1650775105,150753648,2.1511433124542236,0.20615631341934204
0,1650775105,171424662,2.0993545055389404,0.1533210575580597
0,1650775105,182164302,2.1511433124542236,0.11105075478553772
0,1650775105,203321785,2.1511433124542236,0.030031822621822357
0,1650775105,246859134,2.1511433124542236,0.0
0,1650775105,290723335,2.1511433124542236,0.0
0,1650775105,331385739,2.2547214031219482,0.0
0,1650775105,375399350,2.202932357788086,0.0
0,1650775105,398067794,2.047565460205078,0.0
0,1650775105,417620684,1.9957764148712158,-0.07933493703603745
0,1650775105,444738330,1.9957764148712158,-0.13570231199264526
0,1650775105,465046012,1.9957764148712158,-0.14626726508140564
0,1650775105,517404771,1.9957764148712158,-0.10047532618045807
0,1650775105,538237515,1.9957764148712158,0.0
0,1650775105,610280749,1.943987488746643,0.0
0,1650775105,653501135,1.8921984434127808,0.0
0,1650775105,705269871,1.8921984434127808,0.0
0,1650775105,757255570,1.8921984434127808,0.0
0,1650775105,808650831,1.8921984434127808,0.0
0,1650775105,852849563,1.943987488746643,0.0
0,1650775105,891353256,2.047565460205078,0.0
0,1650775105,943362763,2.047565460205078,0.0
0,1650775105,999166360,2.047565460205078,0.0
0,1650775106,42525627,2.0993545055389404,0.0
0,1650775106,68062776,2.3065104484558105,0.0
0,1650775106,98509547,2.410088300704956,0.0
0,1650775106,131699293,2.4618773460388184,0.0
0,1650775106,183158458,2.4618773460388184,0.0
0,1650775106,234406709,2.4618773460388184,0.0
0,1650775106,284937351,2.4618773460388184,0.0
0,1650775106,340763765,2.4618773460388184,0.0
0,1650775106,393486784,2.4618773460388184,0.0
0,1650775106,443999027,2.4618773460388184,0.0
0,1650775106,507732633,2.5138206481933594,0.0
0,1650775106,548464190,2.410088300704956,0.0
0,1650775106,600305760,2.410088300704956,0.0
0,1650775106,651999040,2.410088300704956,0.0
0,1650775106,704334470,2.410088300704956,0.0
0,1650775106,767138082,2.4618773460388184,0.0
0,1650775106,780361909,2.5138206481933594,-0.07229163497686386
0,1650775106,811391951,2.5138206481933594,-0.2202429175376892
0,1650775106,843480052,2.5138206481933594,-0.3400000035762787
0,1650775106,864762881,2.617398500442505,-0.3400000035762787
0,1650775106,884679455,2.7209763526916504,-0.3400000035762787
0,1650775106,921674907,2.7727653980255127,-0.3400000035762787
0,1650775106,982941574,2.824554443359375,-0.3400000035762787
0,1650775107,32220682,2.824554443359375,-0.3400000035762787
0,1650775107,86444454,2.824554443359375,-0.3400000035762787
0,1650775107,109387238,2.824554443359375,-0.27307814359664917
0,1650775107,129327140,2.8763434886932373,-0.1991025060415268
0,1650775107,142030738,2.824554443359375,-0.13218066096305847
0,1650775107,160622081,2.8763434886932373,0.0
0,1650775107,181013924,2.8763434886932373,0.0
0,1650775107,211875739,2.8763434886932373,0.0
0,1650775107,263630844,2.8763434886932373,-0.11456193029880524
0,1650775107,284750279,2.8763434886932373,-0.1673971712589264
0,1650775107,306995167,2.824554443359375,-0.30830514430999756
0,1650775107,343385716,2.7727653980255127,-0.3400000035762787
0,1650775107,391278186,2.7727653980255127,-0.3400000035762787
0,1650775107,443503568,2.7727653980255127,-0.3400000035762787
0,1650775107,473800129,2.7727653980255127,-0.23432952165603638
0,1650775107,497549482,2.7727653980255127,-0.14626726508140564
0,1650775107,514859562,2.7727653980255127,0.0
0,1650775107,545434047,2.7209763526916504,0.0
0,1650775107,576914110,2.7727653980255127,0.0
0,1650775107,630186447,2.7727653980255127,0.0
0,1650775107,681545131,2.7727653980255127,0.0
0,1650775107,743267770,2.7209763526916504,0.0
0,1650775107,796617901,2.669187545776367,0.0
0,1650775107,847555716,2.669187545776367,0.0
0,1650775107,899129859,2.669187545776367,0.0
0,1650775107,962524517,2.7209763526916504,0.0
0,1650775107,993593823,2.7209763526916504,0.0
0,1650775108,48178655,2.7209763526916504,0.030031822621822357
0,1650775108,68197342,2.9281325340270996,0.030031822621822357
0,1650775108,81659732,2.979921340942383,0.13571280241012573
0,1650775108,102138040,3.031710386276245,0.26604533195495605
0,1650775108,124438928,3.0834994316101074,0.30479395389556885
0,1650775108,143322307,3.031710386276245,0.3400000035762787
0,1650775108,165352536,3.031710386276245,0.3400000035762787
0,1650775108,198073669,3.0834994316101074,0.3400000035762787
0,1650775108,240624095,3.0834994316101074,0.26956698298454285
0,1650775108,260910272,3.031710386276245,0.1533210575580597
0,1650775108,282488817,2.979921340942383,0.0
0,1650775108,303277688,2.8763434886932373,0.0
0,1650775108,343222645,2.7727653980255127,0.0
0,1650775108,373913739,2.669187545776367,0.0
0,1650775108,428175688,2.669187545776367,0.0
0,1650775108,492744407,2.617398500442505,0.0
0,1650775108,524395864,2.5656094551086426,0.022988520562648773
0,1650775108,542986151,2.5656094551086426,0.05117220804095268
0,1650775108,563036870,2.5656094551086426,0.11105075478553772
0,1650775108,594642022,2.5138206481933594,0.16036435961723328
0,1650775108,617010271,2.3582992553710938,0.17093980312347412
0,1650775108,636176597,2.3065104484558105,0.1779831051826477
0,1650775108,671587871,2.3065104484558105,0.19911301136016846
0,1650775108,732601991,2.3065104484558105,0.1850264072418213
0,1650775108,753255821,2.3065104484558105,0.17093980312347412
0,1650775108,773502606,2.3065104484558105,0.06525881588459015
0,1650775108,804440487,2.2547214031219482,0.0
0,1650775108,824901259,2.1511433124542236,0.0
0,1650775108,876646155,2.1511433124542236,0.0
0,1650775108,921457983,2.1511433124542236,0.01946686953306198
0,1650775108,941335036,2.1511433124542236,0.08287755399942398
0,1650775108,961265050,2.1511433124542236,0.10752910375595093
0,1650775108,981672477,2.1511433124542236,0.1497994065284729
0,1650775109,2221026,2.202932357788086,0.16036435961723328
